,gsis_id,ra_epa_per_play,play_count,ra_epa_total_impact,display_name,position_group
345,00-0027609,0.0019301264551818216,966,1.8645021557056396,J'Marcus Webb,OL
346,00-0027647,0.027992496578152684,8761,245.24226252119567,Devin McCourty,DB
347,00-0027648,-0.006045628529603137,7973,-48.20179626652581,Rodger Saffold,OL
348,00-0027651,0.06953393476400069,83,5.771316585412057,Dexter McCluster,WR
349,00-0027652,0.025067493538304605,892,22.360204236167707,Nate Allen,DB
350,00-0027653,0.04768261513465348,1463,69.75966594199804,T.J. Ward,DB
351,00-0027654,0.037419825560298374,643,24.060947835271854,Arrelious Benn,WR
352,00-0027656,0.04425792500468511,4406,195.00041757064258,Rob Gronkowski,TE
353,00-0027657,0.03660745551519939,419,15.338523860868543,Lamarr Houston,LB
354,00-0027658,-0.0021701380904765337,1901,-4.125432509995891,Zane Beadles,OL
355,00-0027662,0.004277315257845995,5584,23.884528399812034,Carlos Dunlap,DL
356,00-0027663,0.043036700998328015,3044,131.0037178389105,Sean Lee,LB
357,00-0027667,0.03370564273934693,2146,72.33230931863852,Vladimir Ducasse,OL
358,00-0027668,-0.07023161910287355,136,-9.551500197990803,Brandon Spikes,LB
359,00-0027674,-0.016998692697112353,2577,-43.80563108045853,Jared Veldheer,OL
360,00-0027675,0.059810037444691544,2261,135.23049466244757,Ed Dickson,TE
361,00-0027676,-0.03255048015957737,2815,-91.6296016492103,Morgan Burnett,DB
362,00-0027678,0.06738578883549229,2719,183.22195984370353,John Jerry,OL
363,00-0027681,-0.0078096346820650826,2148,-16.775095297075797,Brandon LaFell,WR
364,00-0027682,-0.09183155443127287,441,-40.49771550419134,Donald Butler,LB
365,00-0027684,0.01979107400249742,1602,31.705300552000867,Earl Mitchell,DL
366,00-0027685,0.07254241211696204,4698,340.80425212548766,Emmanuel Sanders,WR
367,00-0027686,0.05360785812316278,4229,226.7076320028554,Corey Peters,DL
368,00-0027688,-0.1283995876352721,761,-97.71208619044207,Colt McCoy,QB
369,00-0027690,-0.13080357523161187,1073,-140.35223622351955,Eric Decker,WR
370,00-0027691,-0.03520818664272508,1647,-57.9878834005682,Andre Roberts,WR
371,00-0027694,-0.008705274540603327,1901,-16.548726901686923,Shawn Lauvao,OL
372,00-0027696,0.032621099460136256,4273,139.38995799316223,Jimmy Graham,TE
373,00-0027701,0.03040876727337414,4737,144.0463305739733,Everson Griffen,DL
374,00-0027704,-0.09047068466532303,716,-64.7770102203713,Perry Riley,LB
375,00-0027705,0.03515149067932394,697,24.500589003488784,Alterraun Verner,DB
376,00-0027710,-0.017719806556659216,405,-7.176521655446983,Darrell Stuckey,DB
377,00-0027714,-0.08889306571909623,833,-74.04792374400716,Dennis Pitta,TE
378,00-0027717,0.10608059690248915,1218,129.2061670272318,Joe Hawley,OL
379,00-0027720,0.06610472936136622,3379,223.36788051205644,Geno Atkins,DL
380,00-0027723,0.07894623328114203,3253,256.81209686355504,Al Woods,DL
381,00-0027725,0.08827525327810835,321,28.336356302272783,Clay Harbor,TE
382,00-0027732,0.0022845584813958137,608,1.3890115566886547,Michael Hoomanawanui,TE
383,00-0027733,-0.001830827497463623,1625,-2.975094683378387,Kam Chancellor,DB
384,00-0027736,-0.0300801947132854,636,-19.131003837649516,Kendrick Lewis,DB
385,00-0027737,-0.10815928931007847,684,-73.98095388809367,Perrish Cox,DB
386,00-0027743,0.0712454679705084,1691,120.4760863381297,Sherrick McManis,DB
387,00-0027744,0.010070681567219684,1127,11.349658126256584,Nolan Carroll,DB
388,00-0027745,0.0743268868119965,459,34.1160410467064,Cam Thomas,DL
389,00-0027750,-0.008475567047553038,364,-3.085106405309306,Chris Scott,OL
390,00-0027756,0.16814782347534218,357,60.02877298069716,Arthur Jones,DL
391,00-0027762,0.004882638072613904,2537,12.387252790221476,Reshad Jones,DB
392,00-0027763,0.11506566687986805,31,3.5670356732759094,Crezdon Butler,DB
393,00-0027768,-0.046658983532144344,2544,-118.70045410577521,Marshall Newhouse,OL
394,00-0027777,-0.0986519194522023,705,-69.54960321380261,Arthur Moats,DL
395,00-0027778,-0.054273287720350706,1275,-69.19844184344716,Sam Young,OL
396,00-0027787,-0.10532627043579718,691,-72.78045287113585,Eugene Sims,DL
397,00-0027791,-0.011781554785707192,301,-3.5462479904978648,James Starks,RB
398,00-0027793,0.11080980976292132,4023,445.78786467623246,Antonio Brown,WR
399,00-0027796,-0.07758475282287104,994,-77.11924430593382,Joe Webb,QB
400,00-0027808,-0.06284360300304491,883,-55.49090145168866,Willie Young,LB
401,00-0027812,0.0036946599760284385,983,3.6318507564359552,Dekoda Watson,LB
402,00-0027816,0.1384165684452099,183,25.33023202547341,Marc Mariani,WR
403,00-0027822,0.03458916922523453,178,6.156872122091746,C.J. Wilson,DL
404,00-0027825,-0.1024091851358513,86,-8.807189921683213,Jim Dray,TE
405,00-0027829,0.022561799594235907,376,8.483236647432701,Ricardo Mathews,DL
406,00-0027835,0.024777335836354674,2795,69.25265366261131,Kurt Coleman,DB
407,00-0027840,-0.16532997483492384,1314,-217.24358693308994,Robert McClain,DB
408,00-0027853,0.09897711383504032,124,12.273162115545,Teddy Williams,DB
409,00-0027854,-0.2484713508058758,1243,-308.8498890517036,Sam Bradford,QB
410,00-0027855,-0.02584246634483956,6248,-161.4637297225576,Ndamukong Suh,DL
411,00-0027856,0.0017374565087488938,3355,5.829166586852539,Gerald McCoy,DL
412,00-0027857,0.05498573318615113,6426,353.3383214542072,Trent Williams,OL
413,00-0027858,0.04521007202694314,1445,65.32855407893284,Eric Berry,DB
414,00-0027859,0.14386686432367238,3961,569.8566495860663,Russell Okung,OL
415,00-0027860,-0.0114705705543707,5587,-64.0860776872691,Joe Haden,DB
416,00-0027861,-0.2018067584509346,93,-18.768028535936917,C.J. Spiller,RB
417,00-0027862,0.0461757123055379,3062,141.39003107955705,Tyson Alualu,DL
418,00-0027864,0.040701914821271265,294,11.966362957453752,Ryan Mathews,RB
419,00-0027865,0.06792632307058183,5668,385.0063991640578,Brandon Graham,DL
420,00-0027866,0.03900775160105283,2892,112.81041763024479,Earl Thomas,DB
421,00-0027867,0.017822080445196908,6069,108.16220622190004,Jason Pierre-Paul,LB
422,00-0027868,0.0785706767099829,2178,171.12693387434274,Derrick Morgan,LB
423,00-0027869,-0.02935686626747882,3393,-99.60784724555563,Mike Iupati,OL
424,00-0027870,0.008080657658529012,5190,41.93861324776557,Maurkice Pouncey,OL
425,00-0027871,-0.030691878845632813,245,-7.519510317180039,Sean Weatherspoon,LB
426,00-0027872,0.0659146565516905,7463,491.9210818452662,Kareem Jackson,DB
427,00-0027873,0.062176955253368194,2068,128.58194346396542,Jermaine Gresham,TE
428,00-0027874,0.10147834078059181,3063,310.82815781095275,Demaryius Thomas,WR
429,00-0027875,-0.02720350116645139,4050,-110.17417972412812,Bryan Bulaga,OL
430,00-0027877,-0.0004921357981758497,494,-0.24311508429886977,Dan Williams,DL
431,00-0027878,-0.0871232254104032,301,-26.22409084853136,Jared Odrick,DL
432,00-0027881,0.035081899659738625,5663,198.66879777309984,Jerry Hughes,DL
433,00-0027882,-0.03198786668793786,2353,-75.2674503167178,Patrick Robinson,DB
434,00-0027883,0.03318405904671037,135,4.479847971305899,Koa Misi,LB
435,00-0027885,0.02471119245819817,4885,120.71417515829806,Linval Joseph,DL
436,00-0027891,-0.02967145905311489,3556,-105.51170839287656,Golden Tate,WR
437,00-0027894,0.057282597629849746,1302,74.58194211406438,NaVorro Bowman,LB
438,00-0027902,-0.0054641219483802395,1823,-9.961094311897178,Dez Bryant,WR
439,00-0027905,-0.14801792404835817,99,-14.65377448078746,Will Tukuafu,RB
440,00-0027914,-0.0354996894408125,5013,-177.95994316679307,Andrew Sendejo,DB
441,00-0027918,0.0014590978162003245,676,0.9863501237514194,Andrew Hawkins,WR
442,00-0027925,-0.07085397579841439,1989,-140.92855786304622,James Develin,RB
443,00-0027939,-0.1214974515193402,4390,-533.3738121699034,Cam Newton,QB
444,00-0027940,0.03739937243183873,5275,197.28168957794932,Von Miller,LB
445,00-0027941,0.03995231119184521,1874,74.87063117351792,Marcell Dareus,DL
446,00-0027942,0.04283269169987513,4282,183.4095858588653,A.J. Green,WR
447,00-0027943,-0.01260176078760413,8974,-113.08820130795945,Patrick Peterson,DB
448,00-0027944,0.07152719077073251,5004,357.9220626167455,Julio Jones,WR
449,00-0027945,-0.0002453261991140521,850,-0.20852726924694429,Aldon Smith,DL
450,00-0027947,0.03705284141708397,6172,228.69013722624226,Tyron Smith,OL
451,00-0027948,-0.2858764175904161,1047,-299.31260921716563,Blaine Gabbert,QB
452,00-0027949,0.04072654329764457,4399,179.15606396633848,J.J. Watt,DL
453,00-0027951,0.050154996352911145,746,37.41562727927172,Nick Fairley,DL
454,00-0027952,-0.028072301396757968,4372,-122.73210170662584,Robert Quinn,DL
455,00-0027953,0.09526305696343988,2757,262.6402480482038,Mike Pouncey,OL
456,00-0027954,-0.02139545244662122,4266,-91.27300013728613,Ryan Kerrigan,DL
457,00-0027955,0.07158625993082118,6037,432.1662512023675,Nate Solder,OL
458,00-0027956,0.07976082719331498,1927,153.69911400151796,Corey Liuget,DL
459,00-0027957,0.1325212855028735,3746,496.42473549376416,Prince Amukamara,DB
460,00-0027958,-0.03620440036150773,2700,-97.75188097607088,Adrian Clayborn,DL
461,00-0027960,0.07098405689218813,5108,362.586562605297,Anthony Castonzo,OL
462,00-0027962,0.04339736992152973,7915,343.4901829289078,Cameron Jordan,DL
463,00-0027963,0.007451765115848401,4579,34.12163246546983,James Carpenter,OL
464,00-0027965,0.05212322241817514,3187,166.11670984672415,Jimmy Smith,DB
465,00-0027966,0.027786406179439387,2912,80.91401479452749,Mark Ingram,RB
466,00-0027968,0.03115587473214275,1819,56.67253613776766,Muhammad Wilkerson,DL
467,00-0027969,0.051180774788285095,6922,354.27332308450946,Cameron Heyward,DL
468,00-0027972,0.2594700829343292,377,97.82022126624211,Aaron Williams,DB
469,00-0027973,-0.13347496123302957,5537,-739.0508603472847,Andy Dalton,QB
470,00-0027974,-0.33050391896186315,708,-233.99677462499912,Colin Kaepernick,QB
471,00-0027975,0.04174806727664787,3598,150.20954606137903,Jabaal Sheard,DL
472,00-0027977,0.1485023774212584,624,92.66548351086524,Akeem Ayers,LB
473,00-0027978,0.005842360992940833,874,5.106223507830288,Bruce Carter,LB
474,00-0027979,-0.05754384449358133,775,-44.59647948252553,Jarvis Jenkins,DL
475,00-0027980,-0.004363326958859195,2280,-9.948385466198964,Brooks Reed,LB
476,00-0027981,0.06244102504752326,5478,342.05193521033243,Kyle Rudolph,TE
477,00-0027984,0.03619707532260978,1000,36.197075322609784,Orlando Franklin,OL
478,00-0027985,0.0052544965015922564,1920,10.088633283057133,Lance Kendricks,TE
479,00-0027986,0.10558747001871953,3303,348.7554134718306,Stefen Wisniewski,OL
480,00-0027987,-0.05394690525477917,1046,-56.42846289649901,Ben Ijalana,OL
481,00-0027988,-0.023789127227018727,2967,-70.58234048256456,Marcus Gilchrist,DB
482,00-0027991,0.08466168049830337,505,42.754148651643206,Stephen Paea,DL
483,00-0027993,0.0924218910791813,6566,606.8421368259045,Rodney Hudson,OL
484,00-0027994,-0.13940244235044225,532,-74.16209933043527,Shane Vereen,RB
485,00-0027996,0.06023513681677346,1872,112.76017612099993,Torrey Smith,WR
486,00-0028001,-0.018429086976954747,1954,-36.01043595296957,Marcus Gilbert,OL
487,00-0028002,0.03617118305755657,4294,155.31906004914794,Randall Cobb,WR
488,00-0028003,0.012861310021150664,1474,18.95757097117608,Terrell McClain,DL
489,00-0028006,0.007678972475716778,1154,8.861534236977162,Kelvin Sheppard,LB
490,00-0028008,0.008037835162268702,4834,38.854895174406906,Justin Houston,LB
491,00-0028009,0.0774450833329483,1545,119.65265374940513,DeMarco Murray,RB
492,00-0028011,-0.24460481677345877,119,-29.107973196041595,Stevan Ridley,RB
493,00-0028012,-0.13388635584024136,83,-11.112567534740032,Ryan Mallett,QB
494,00-0028015,0.11602802573953706,3748,434.8730404717849,Jurrell Casey,DL
495,00-0028022,0.04804569869136113,2367,113.7241688024518,Mason Foster,LB
496,00-0028023,-0.10301741372932854,161,-16.585803610421895,Jah Reid,OL
497,00-0028024,-0.034924439601512175,3107,-108.51023384189833,Allen Bailey,DL
498,00-0028027,-0.05194761721007618,1871,-97.19399180005253,Shareece Wright,DB
499,00-0028029,0.11877097673117556,479,56.891297854233095,Akeem Dent,LB
500,00-0028030,0.04180468920261901,2187,91.42685528612778,Joe Barksdale,OL
501,00-0028031,0.047988635688531296,1854,88.97093056653702,Chris Conte,DB
502,00-0028037,-0.018944377108099472,5513,-104.44035099695239,K.J. Wright,LB
503,00-0028038,-0.008575164293432868,1350,-11.576471796134372,Da'Norris Searcy,DB
504,00-0028039,0.11315884079433183,3104,351.245041825606,Clint Boling,OL
505,00-0028040,-0.12785940314497402,100,-12.785940314497402,Jordan Cameron,TE
506,00-0028041,-0.009029189715353698,1936,-17.48051128892476,Sam Acho,LB
507,00-0028042,-0.05976278896407341,3128,-186.93800387962162,Luke Stocker,TE
508,00-0028048,-0.5931482404823302,10,-5.931482404823302,David Arkin,OL
509,00-0028051,-0.13763522886147664,43,-5.918314841043496,Chimdi Chekwa,DB
510,00-0028052,-0.05091849459657164,272,-13.849830530267486,Cecil Shorts,WR
511,00-0028059,-0.04074044198238832,675,-27.499798338112114,Chris Prosinski,DB
512,00-0028060,0.02559976347397577,426,10.905499239913677,Chris Hairston,OL
513,00-0028063,0.09299197506214116,1717,159.66722118169636,Taiwan Jones,RB
514,00-0028064,-0.07599168595562071,1490,-113.22761207387487,Bilal Powell,RB
515,00-0028067,-0.07761920984342156,1116,-86.62303818525847,Julius Thomas,TE
516,00-0028069,-0.029604256126196018,1258,-37.24215420675459,Davon House,DB
517,00-0028074,-0.04852631389937151,2463,-119.52031113415202,Anthony Sherman,RB
518,00-0028075,0.023646765735652355,4681,110.69051040858868,Buster Skrine,DB
519,00-0028076,-0.047134761182252724,4693,-221.20343422831203,Marcus Cannon,OL
520,00-0028080,0.036671576842989634,1094,40.11870506623066,Karl Klug,DL
521,00-0028082,-0.03686664065380089,199,-7.336461490106377,Shiloh Keo,DB
522,00-0028083,0.03417422896426929,1225,41.863430481229884,Jacquizz Rodgers,RB
523,00-0028087,-0.009983243972948074,2248,-22.44233245118727,Dion Lewis,RB
524,00-0028090,-0.23562249423527656,208,-49.00947880093752,T.J. Yates,QB
525,00-0028091,0.004352307925049629,1275,5.549192604438277,Jeremy Kerley,WR
526,00-0028092,0.03642968355246529,4359,158.7969906051962,Richard Sherman,DB
527,00-0028093,-0.022304799135966648,981,-21.881007952383282,Niles Paul,TE
528,00-0028097,-0.03560817349939741,2259,-80.43886393513876,Lee Smith,TE
529,00-0028100,-0.02490541316905151,615,-15.316829098966679,Chris Carter,LB
530,00-0028101,0.08723509394519673,3345,291.8013892466831,Daniel Kilgore,OL
531,00-0028102,-0.024670607488706454,40,-0.9868242995482581,Chykie Brown,DB
532,00-0028103,-0.013031877874346046,1964,-25.594608145215634,Pernell McPhee,LB
533,00-0028110,0.05658705375035621,2562,144.97603170841262,Brandon Fusco,OL
534,00-0028111,0.06221528394231491,1489,92.6385577901069,Byron Maxwell,DB
535,00-0028112,0.006056835686796523,2438,14.766565404409924,Charles Clay,TE
536,00-0028114,-0.040814490531795714,852,-34.77394593308995,Dwayne Harris,WR
537,00-0028116,-0.052205062273204254,1249,-65.20412277923211,Aldrick Robinson,WR
538,00-0028118,-0.03374405200148799,2923,-98.63386400034939,Tyrod Taylor,QB
539,00-0028121,0.027889967904153542,551,15.367372315188602,Jordan Todman,RB
540,00-0028128,0.04217273187807368,1657,69.8802167219681,Colin Jones,DB
541,00-0028129,0.24223664716247767,9690,2347.2731110044087,Jason Kelce,OL
542,00-0028130,0.038192371659549376,782,29.86643463776761,Matt Bosher,SPEC
543,00-0028133,0.0991744117978448,49,4.859546178094395,J.T. Thomas,LB
544,00-0028142,-0.010231749786128593,2664,-27.25738143024657,Virgil Green,TE
545,00-0028149,-0.24407546549276046,155,-37.831697151377874,Bruce Miller,RB
546,00-0028152,-0.09221829668350609,433,-39.930522463958134,Derek Newton,OL
547,00-0028171,-0.013595941476185355,5607,-76.23244385697129,Lawrence Guy,DL
548,00-0028172,-0.011856661398740843,529,-6.272173879933906,Andrew Gachkar,LB
549,00-0028177,0.05265392383649749,2612,137.53204906093143,Mike Person,OL
550,00-0028180,0.00828570811809627,2702,22.38798333509612,Malcolm Smith,LB
551,00-0028198,0.005350368185742674,536,2.8677973475580734,Matt Asiata,RB
552,00-0028202,-0.10045938020807206,555,-55.75495601547999,Shaun Draughn,RB
553,00-0028224,-0.011119461580255119,5602,-62.29122377258918,Chris Harris,DB
554,00-0028237,0.003469218286877577,3691,12.804884696865136,Chris Hogan,WR
555,00-0028240,-0.009215501885660065,2928,-26.982989521212673,Kenny Wiggins,OL
556,00-0028249,0.08733729310658074,86,7.511007207165943,Jeremy Ross,WR
557,00-0028256,-0.07697267552197477,357,-27.479245161344995,Sealver Siliga,DL
558,00-0028263,-0.03884127912638967,1782,-69.2151594032264,Andre Holmes,WR
559,00-0028274,-0.10199991627057005,1035,-105.56991334004,Tim Barnes,OL
560,00-0028278,0.06868898821259828,4069,279.4954930370624,Josh Bynes,LB
561,00-0028284,-0.3918739605780568,943,-369.53714482510753,Patrick Scales,SPEC
562,00-0028292,-0.03860919503108079,3471,-134.01251595288142,Nick Bellore,LB
563,00-0028339,0.04996021124989749,4515,225.57035379328715,Mario Addison,DL
564,00-0028368,-0.018839005626098873,663,-12.490260730103552,Spencer Paysinger,LB
565,00-0028374,0.0025104417407033285,562,1.4108682582752705,Kyle Nelson,SPEC
566,00-0028394,-0.051190670518729144,1114,-57.02640695786427,Jake McQuaide,SPEC
567,00-0028409,-0.07875613013976043,192,-15.121176986834003,DuJuan Harris,RB
568,00-0028411,0.03710694253439334,2439,90.50383284138536,Dontrelle Inman,WR
569,00-0028424,-0.0029758967505964786,779,-2.318223568714657,Cedric Thornton,DL
570,00-0028434,-0.03873853674230844,2766,-107.15079262922515,Doug Baldwin,WR
571,00-0028441,-0.04199986860369406,95,-3.989987517350936,Jeron Johnson,DB
572,00-0028443,0.08119382035923367,257,20.86681183232305,Mike Morgan,LB
573,00-0028445,-0.094167245509677,3386,-318.85029329576633,Ron Parker,DB
574,00-0028454,-0.04535425576560487,347,-15.737926750664888,Jonathan Freeny,LB
575,00-0028495,-0.02985229902044398,282,-8.418348323765201,Justin Trattou,DL
576,00-0028497,-0.07400847530859396,1679,-124.26023004312925,Kamar Aiken,WR
577,00-0028536,0.09135923856401584,501,45.77097852057194,Bryan Braman,LB
578,00-0028564,-0.0018832801375210258,1013,-1.9077627793087992,Isa Abdul-Quddus,DB
579,00-0028570,-0.09880815520478167,115,-11.362937848549892,Taylor Boggs,OL
580,00-0028581,-0.055191884352980426,1794,-99.01424052924689,Patrick DiMarco,RB
581,00-0028595,-0.5339047658868407,125,-66.73809573585508,Scott Tolzien,QB
582,00-0028620,0.06898401791695356,445,30.697887973044335,Mark Herzlich,LB
583,00-0028660,-0.0056475965655031135,745,-4.20745944129982,Dan Bailey,SPEC
584,00-0028664,0.12604269551554545,644,81.17149591201127,Chris Jones,SPEC
585,00-0028698,0.1138730601155018,690,78.57241147969624,Ben Jacobs,LB
586,00-0028702,-0.17076912632374308,176,-30.055366232978784,Chris Matthews,WR
587,00-0028707,-0.05504418743703773,346,-19.04528885321505,Corbin Bryant,DL
588,00-0028738,-0.1567629889010131,888,-139.20553414409963,Byron Bell,OL
589,00-0028767,-0.014722387608680308,965,-14.207104042376496,Sterling Moore,DB
590,00-0028787,0.06447882063850813,322,20.762180245599616,Kai Forbath,SPEC
591,00-0028795,0.18531448254886934,406,75.23767991484095,Chase Reynolds,RB
592,00-0028825,0.15713004209714979,1591,249.9938969765653,Terrelle Pryor,WR
593,00-0028834,-0.05154883878105749,3735,-192.53491284724973,Craig Robertson,LB
